Unnamed: 0,name,text,hashtags,likes,comments,hashtag,question_mark,emoji,average_length,clean_text,corpus,word_count,response,log_plus1,log
120,Mirror Group LLC,"
 Click the link in the comments to join our Founder + Principal Mindelyn Anderson for a candid and interactive Inner City Capital Connections conversation ""From One to Many: Maintaining Core Values While Growing Your Business.""
",0,44,4,0,0,0,6.909090909090909,"
 click the link in the comments to join our founder  principal mindelyn anderson for a candid and interactive inner city capital connections conversation from one to many maintaining core values while growing your business
","['click', 'link', 'comments', 'join', 'founder', 'principal', 'mindelyn', 'anderson', 'candid', 'interactive', 'inner', 'city', 'capital', 'connections', 'conversation', 'one', 'many', 'maintaining', 'core', 'values', 'growing', 'business', 'click', 'link', 'comments', 'join', 'founder', 'principal', 'mindelyn', 'anderson', 'candid', 'interactive', 'inner', 'city', 'capital', 'connections', 'conversation', 'one', 'many', 'maintaining', 'core', 'values', 'growing', 'business']",44,48,3.8918202981106265,3.871201010907891
121,Mirror Group LLC,"
 #CareersBeyondAcademia. Our Founder + Principal Dr. Mindelyn Anderson believes passionately in how to translate academic skills to other sectors, industries and careers. She shares some learnings about translational skills, transitioning from the academy, and using your gifts and talents to serve the communities you love!https://lnkd.in/dGPZJUYu
",['CareersBeyondAcademia.'],25,0,1,0,0,7.68,"
  our founder  principal dr mindelyn anderson believes passionately in how to translate academic skills to other sectors industries and careers she shares some learnings about translational skills transitioning from the academy and using your gifts and talents to serve the communities you love
","['founder', 'principal', 'dr', 'mindelyn', 'anderson', 'believes', 'passionately', 'translate', 'academic', 'skills', 'sectors', 'industries', 'careers', 'shares', 'learnings', 'translational', 'skills', 'transitioning', 'academy', 'using', 'gifts', 'talents', 'serve', 'communities', 'love', 'founder', 'principal', 'dr', 'mindelyn', 'anderson', 'believes', 'passionately', 'translate', 'academic', 'skills', 'sectors', 'industries', 'careers', 'shares', 'learnings', 'translational', 'skills', 'transitioning', 'academy', 'using', 'gifts', 'talents', 'serve', 'communities', 'love']",50,25,3.258096538021482,3.2188758248682006
122,Mirror Group LLC,"
 #CareersBeyondAcademia. Some say a Ph.D. teaches you how to survive in the academy, yet nothing to thrive outside of the ivory tower.  Don't believe the hype! There are many careers beyond academia and I am thrilled to return to my sociological roots to share on an American Sociological Association panel about my journey from tenure track assistant professor to masters program director to Founder + Principal of Mirror Group LLC coming full circle to fulfill my #littlegirldream. I look forward to talking about translational skills, transitioning from valuing your gifts and talents in a university setting to demonstrating value-add in other industries, and so much more.#sociology #careersuccess #beyondtheclassroom
","['CareersBeyondAcademia.', 'littlegirldream.', 'sociology', 'careersuccess', 'beyondtheclassroom\n']",11,0,5,0,0,6.8474576271186445,"
  some say a phd teaches you how to survive in the academy yet nothing to thrive outside of the ivory tower  dont believe the hype there are many careers beyond academia and i am thrilled to return to my sociological roots to share on an american sociological association panel about my journey from tenure track assistant professor to masters program director to founder  principal of mirror group llc coming full circle to fulfill my  i look forward to talking about translational skills transitioning from valuing your gifts and talents in a university setting to demonstrating valueadd in other industries and so much more  
","['say', 'phd', 'teaches', 'survive', 'academy', 'yet', 'nothing', 'thrive', 'outside', 'ivory', 'tower', 'dont', 'believe', 'hype', 'many', 'careers', 'beyond', 'academia', 'thrilled', 'return', 'sociological', 'roots', 'share', 'american', 'sociological', 'association', 'panel', 'journey', 'tenure', 'track', 'assistant', 'professor', 'masters', 'program', 'director', 'founder', 'principal', 'mirror', 'group', 'llc', 'coming', 'full', 'circle', 'fulfill', 'look', 'forward', 'talking', 'translational', 'skills', 'transitioning', 'valuing', 'gifts', 'talents', 'university', 'setting', 'demonstrating', 'valueadd', 'industries', 'much', 'say', 'phd', 'teaches', 'survive', 'academy', 'yet', 'nothing', 'thrive', 'outside', 'ivory', 'tower', 'dont', 'believe', 'hype', 'many', 'careers', 'beyond', 'academia', 'thrilled', 'return', 'sociological', 'roots', 'share', 'american', 'sociological', 'association', 'panel', 'journey', 'tenure', 'track', 'assistant', 'professor', 'masters', 'program', 'director', 'founder', 'principal', 'mirror', 'group', 'llc', 'coming', 'full', 'circle', 'fulfill', 'look', 'forward', 'talking', 'translational', 'skills', 'transitioning', 'valuing', 'gifts', 'talents', 'university', 'setting', 'demonstrating', 'valueadd', 'industries', 'much']",118,11,2.4849066497880004,2.3978952727983707
123,Mirror Group LLC,"
 #trainingopportunity
",['trainingopportunity\n'],6,0,1,0,0,0.0,"
 
",[],0,6,1.9459101490553132,1.791759469228055
124,Mirror Group LLC,"
 Join MPHI for a powerful 2-day offering of #Equity in #Action.  On June 22nd and 23rd, Dr. Kristine Andrews, PhD, Dr. Paul Elam, and Dr. LaShaune Johnson will guide participants through the practical use of #culturallyresponsive and #raciallyequitable #evaluation (CRREE).Check out the training, share, and register.
","['Equity', 'Action.', 'culturallyresponsive', 'raciallyequitable', 'evaluation']",30,5,5,0,0,5.461538461538462,"
 join mphi for a powerful day offering of  in   on june nd and rd dr kristine andrews phd dr paul elam and dr lashaune johnson will guide participants through the practical use of  and   crreecheck out the training share and register
","['join', 'mphi', 'powerful', 'day', 'offering', 'june', 'nd', 'rd', 'dr', 'kristine', 'andrews', 'phd', 'dr', 'paul', 'elam', 'dr', 'lashaune', 'johnson', 'guide', 'participants', 'practical', 'use', 'crreecheck', 'training', 'share', 'register', 'join', 'mphi', 'powerful', 'day', 'offering', 'june', 'nd', 'rd', 'dr', 'kristine', 'andrews', 'phd', 'dr', 'paul', 'elam', 'dr', 'lashaune', 'johnson', 'guide', 'participants', 'practical', 'use', 'crreecheck', 'training', 'share', 'register']",52,35,3.58351893845611,3.5553480614894135
125,Mirror Group LLC,"
 Hello everyone! We hope to see some of you tomorrow during our Open HR Hours from 1:00 pm - 2:00 pm EST to learn about the exciting employment opportunities we have at Mirror Group as well as general best practices for job seekers. If you are not able to make it tomorrow, feel free to register for future dates. See the link below to register!https://lnkd.in/eeyeqC3P
",0,12,0,0,0,0,5.4411764705882355,"
 hello everyone we hope to see some of you tomorrow during our open hr hours from  pm   pm est to learn about the exciting employment opportunities we have at mirror group as well as general best practices for job seekers if you are not able to make it tomorrow feel free to register for future dates see the link below to register
","['hello', 'everyone', 'hope', 'see', 'tomorrow', 'open', 'hr', 'hours', 'pm', 'pm', 'est', 'learn', 'exciting', 'employment', 'opportunities', 'mirror', 'group', 'well', 'general', 'best', 'practices', 'job', 'seekers', 'able', 'make', 'tomorrow', 'feel', 'free', 'register', 'future', 'dates', 'see', 'link', 'register', 'hello', 'everyone', 'hope', 'see', 'tomorrow', 'open', 'hr', 'hours', 'pm', 'pm', 'est', 'learn', 'exciting', 'employment', 'opportunities', 'mirror', 'group', 'well', 'general', 'best', 'practices', 'job', 'seekers', 'able', 'make', 'tomorrow', 'feel', 'free', 'register', 'future', 'dates', 'see', 'link', 'register']",68,12,2.5649493574615367,2.4849066497880004
126,Mirror Group LLC,"
 It's time to #PowerUp #DC. Our Founder + Principal Mindelyn Anderson will join Kristi Whitfield, Imani Samuels and Safiya Allsop for a panel discussion on ""Find the Balance to POWERUP Your Business"" for U.S. Small Business Administration #smallbusiness Week and DC Small Business Month.Walker's Legacy Walker's Legacy Foundation DC Department of Small & Local Business Development (DSLBD)
","['PowerUp', 'DC.', 'smallbusiness']",4,0,3,0,0,6.7105263157894735,"
 its time to   our founder  principal mindelyn anderson will join kristi whitfield imani samuels and safiya allsop for a panel discussion on find the balance to powerup your business for us small business administration  week and dc small business monthwalkers legacy walkers legacy foundation dc department of small  local business development dslbd
","['time', 'founder', 'principal', 'mindelyn', 'anderson', 'join', 'kristi', 'whitfield', 'imani', 'samuels', 'safiya', 'allsop', 'panel', 'discussion', 'find', 'balance', 'powerup', 'business', 'us', 'small', 'business', 'administration', 'week', 'dc', 'small', 'business', 'monthwalkers', 'legacy', 'walkers', 'legacy', 'foundation', 'dc', 'department', 'small', 'local', 'business', 'development', 'dslbd', 'time', 'founder', 'principal', 'mindelyn', 'anderson', 'join', 'kristi', 'whitfield', 'imani', 'samuels', 'safiya', 'allsop', 'panel', 'discussion', 'find', 'balance', 'powerup', 'business', 'us', 'small', 'business', 'administration', 'week', 'dc', 'small', 'business', 'monthwalkers', 'legacy', 'walkers', 'legacy', 'foundation', 'dc', 'department', 'small', 'local', 'business', 'development', 'dslbd']",76,4,1.6094379124341003,1.3862943611198906
127,Mirror Group LLC,"
 #FreshRead!
",['FreshRead!\n'],4,0,1,0,0,0.0,"
 
",[],0,4,1.6094379124341003,1.3862943611198906
128,Mirror Group LLC,"
 #HotRead.  Clare Nolan and colleagues at Engage R+D have just released a new resource on #evaluation and #learning at #foundations.  Here's another one to add to our reading list at Mirror Group LLC.
","['HotRead.', 'evaluation', 'learning', 'foundations.']",12,0,4,0,0,5.294117647058823,"
   clare nolan and colleagues at engage rd have just released a new resource on  and  at   heres another one to add to our reading list at mirror group llc
","['clare', 'nolan', 'colleagues', 'engage', 'rd', 'released', 'new', 'resource', 'heres', 'another', 'one', 'add', 'reading', 'list', 'mirror', 'group', 'llc', 'clare', 'nolan', 'colleagues', 'engage', 'rd', 'released', 'new', 'resource', 'heres', 'another', 'one', 'add', 'reading', 'list', 'mirror', 'group', 'llc']",34,12,2.5649493574615367,2.4849066497880004
129,Mirror Group LLC,"
 https://lnkd.in/eYiQVdsJ
",0,13,0,0,0,0,0.0,"
 
",[],0,13,2.6390573296152584,2.5649493574615367
130,Mirror Group LLC,"
 Happy Spring!  It is the time of new beginnings and I am starting to see the seeds sewn sprout.  One of our big goals at Mirror Group LLC this year is to document, streamline, and automate all of our core business processes. Ambitious, yes. So why do this? Because we intend to get out of cycles of #work, Work, WORK, overwork, #rest, work, Work, WORK, overwork, #BURNOUT .... and the cycle repeats. We seek to set the conditions to thrive where we can continue to bring our whole selves to our work without that being an unnecessary sacrifice.  Why is that important?Because doing the work at the intersection of data + equity is heavy, weighty work. And it is work that we love. And it is work that supports the communities that we love.How to hold it all in community and interdependent work is what is on my mind these days. If you are in a similar space, have been there done that, or see that space in your future, come join me for this month's Mirror Group Tea Time, this Wednesday April 6th at 1pm ET.#business #community #love #futureofwork #cree
","['work,', 'rest,', 'BURNOUT', 'business', 'community', 'love', 'futureofwork', 'cree\n']",3,0,8,2,0,5.747126436781609,"
 happy spring  it is the time of new beginnings and i am starting to see the seeds sewn sprout  one of our big goals at mirror group llc this year is to document streamline and automate all of our core business processes ambitious yes so why do this because we intend to get out of cycles of  work work overwork  work work work overwork   and the cycle repeats we seek to set the conditions to thrive where we can continue to bring our whole selves to our work without that being an unnecessary sacrifice  why is that importantbecause doing the work at the intersection of data  equity is heavy weighty work and it is work that we love and it is work that supports the communities that we lovehow to hold it all in community and interdependent work is what is on my mind these days if you are in a similar space have been there done that or see that space in your future come join me for this months mirror group tea time this wednesday april th at pm et    
","['happy', 'spring', 'time', 'new', 'beginnings', 'starting', 'see', 'seeds', 'sewn', 'sprout', 'one', 'big', 'goals', 'mirror', 'group', 'llc', 'year', 'document', 'streamline', 'automate', 'core', 'business', 'processes', 'ambitious', 'yes', 'intend', 'get', 'cycles', 'work', 'work', 'overwork', 'work', 'work', 'work', 'overwork', 'cycle', 'repeats', 'seek', 'set', 'conditions', 'thrive', 'continue', 'bring', 'whole', 'selves', 'work', 'without', 'unnecessary', 'sacrifice', 'importantbecause', 'work', 'intersection', 'data', 'equity', 'heavy', 'weighty', 'work', 'work', 'love', 'work', 'supports', 'communities', 'lovehow', 'hold', 'community', 'interdependent', 'work', 'mind', 'days', 'similar', 'space', 'done', 'see', 'space', 'future', 'come', 'join', 'months', 'mirror', 'group', 'tea', 'time', 'wednesday', 'april', 'th', 'pm', 'et', 'happy', 'spring', 'time', 'new', 'beginnings', 'starting', 'see', 'seeds', 'sewn', 'sprout', 'one', 'big', 'goals', 'mirror', 'group', 'llc', 'year', 'document', 'streamline', 'automate', 'core', 'business', 'processes', 'ambitious', 'yes', 'intend', 'get', 'cycles', 'work', 'work', 'overwork', 'work', 'work', 'work', 'overwork', 'cycle', 'repeats', 'seek', 'set', 'conditions', 'thrive', 'continue', 'bring', 'whole', 'selves', 'work', 'without', 'unnecessary', 'sacrifice', 'importantbecause', 'work', 'intersection', 'data', 'equity', 'heavy', 'weighty', 'work', 'work', 'love', 'work', 'supports', 'communities', 'lovehow', 'hold', 'community', 'interdependent', 'work', 'mind', 'days', 'similar', 'space', 'done', 'see', 'space', 'future', 'come', 'join', 'months', 'mirror', 'group', 'tea', 'time', 'wednesday', 'april', 'th', 'pm', 'et']",174,3,1.3862943611198906,1.0986122886681098
131,Mirror Group LLC,"
 Good Afternoon! We hope to see some of you this time tomorrow during our Open HR Hours from 1:00 pm - 2:00 pm EST to learn about the exciting employment opportunities we have at Mirror Group as well as general best practices for job seekers. If you can't make it tomorrow, feel free to register for future dates. See the link below to register!https://lnkd.in/eeyeqC3P
",0,1,0,0,0,0,5.4,"
 good afternoon we hope to see some of you this time tomorrow during our open hr hours from  pm   pm est to learn about the exciting employment opportunities we have at mirror group as well as general best practices for job seekers if you cant make it tomorrow feel free to register for future dates see the link below to register
","['good', 'afternoon', 'hope', 'see', 'time', 'tomorrow', 'open', 'hr', 'hours', 'pm', 'pm', 'est', 'learn', 'exciting', 'employment', 'opportunities', 'mirror', 'group', 'well', 'general', 'best', 'practices', 'job', 'seekers', 'cant', 'make', 'tomorrow', 'feel', 'free', 'register', 'future', 'dates', 'see', 'link', 'register', 'good', 'afternoon', 'hope', 'see', 'time', 'tomorrow', 'open', 'hr', 'hours', 'pm', 'pm', 'est', 'learn', 'exciting', 'employment', 'opportunities', 'mirror', 'group', 'well', 'general', 'best', 'practices', 'job', 'seekers', 'cant', 'make', 'tomorrow', 'feel', 'free', 'register', 'future', 'dates', 'see', 'link', 'register']",70,1,0.6931471805599453,0.0
132,Mirror Group LLC,"
 The training undergraduates will receive in this Data Justice Academy is the exact sort of experience we look for in our consulting colleagues. Check out the opportunity, share and apply for a summer experience to remember at University of Virginia.
",0,25,4,0,0,0,7.523809523809524,"
 the training undergraduates will receive in this data justice academy is the exact sort of experience we look for in our consulting colleagues check out the opportunity share and apply for a summer experience to remember at university of virginia
","['training', 'undergraduates', 'receive', 'data', 'justice', 'academy', 'exact', 'sort', 'experience', 'look', 'consulting', 'colleagues', 'check', 'opportunity', 'share', 'apply', 'summer', 'experience', 'remember', 'university', 'virginia', 'training', 'undergraduates', 'receive', 'data', 'justice', 'academy', 'exact', 'sort', 'experience', 'look', 'consulting', 'colleagues', 'check', 'opportunity', 'share', 'apply', 'summer', 'experience', 'remember', 'university', 'virginia']",42,29,3.4011973816621555,3.367295829986474
133,Mirror Group LLC,"
 Hey #undergrads, who is interested in #datascience + #justice + #healthequity. Check out this opportunity at University of Virginia.  Applications are due ASAP.
","['undergrads,', 'datascience', 'justice', 'healthequity.']",8,1,4,0,0,7.333333333333333,"
 hey  who is interested in      check out this opportunity at university of virginia  applications are due asap
","['hey', 'interested', 'check', 'opportunity', 'university', 'virginia', 'applications', 'due', 'asap', 'hey', 'interested', 'check', 'opportunity', 'university', 'virginia', 'applications', 'due', 'asap']",18,9,2.302585092994046,2.1972245773362196
134,Mirror Group LLC,"
 Check out Anndrekia Maha, M.S., SHRM-CP at the Howard University Doctoral Pathways Conference this Friday April 1st  representing Mirror Group (see the 48 second mark)!Spring has sprung and we look forward to discussing career pathways for PhDs.https://lnkd.in/g-p6xj2X
",0,11,1,0,0,0,6.461538461538462,"
 check out anndrekia maha ms shrmcp at the howard university doctoral pathways conference this friday april st  representing mirror group see the  second markspring has sprung and we look forward to discussing career pathways for phds
","['check', 'anndrekia', 'maha', 'ms', 'shrmcp', 'howard', 'university', 'doctoral', 'pathways', 'conference', 'friday', 'april', 'st', 'representing', 'mirror', 'group', 'see', 'second', 'markspring', 'sprung', 'look', 'forward', 'discussing', 'career', 'pathways', 'phds', 'check', 'anndrekia', 'maha', 'ms', 'shrmcp', 'howard', 'university', 'doctoral', 'pathways', 'conference', 'friday', 'april', 'st', 'representing', 'mirror', 'group', 'see', 'second', 'markspring', 'sprung', 'look', 'forward', 'discussing', 'career', 'pathways', 'phds']",52,12,2.5649493574615367,2.4849066497880004
135,Mirror Group LLC,"
 Join the Doctoral Career Pathways Conference this Friday! And thank you to all of our speakers - we couldn’t do this without you. Register: https://lnkd.in/eq45-yGu #doctoralcareers #HUDocAlumni
","['doctoralcareers', 'HUDocAlumni\n']",9,0,2,0,0,7.0,"
 join the doctoral career pathways conference this friday and thank you to all of our speakers  we couldnt do this without you register   
","['join', 'doctoral', 'career', 'pathways', 'conference', 'friday', 'thank', 'speakers', 'couldnt', 'without', 'register', 'join', 'doctoral', 'career', 'pathways', 'conference', 'friday', 'thank', 'speakers', 'couldnt', 'without', 'register']",22,9,2.302585092994046,2.1972245773362196
136,Mirror Group LLC,"
 Good Afternoon! We hope to see some of you tomorrow during our Open HR Hours from 1:00 pm - 2:00 pm EST to learn about the exciting employment opportunities we have at Mirror Group as well as general best practices for job seekers. If you can't make it tomorrow, feel free to register for future dates. See the link below to register!https://lnkd.in/eeyeqC3P
",0,13,0,0,0,0,5.4411764705882355,"
 good afternoon we hope to see some of you tomorrow during our open hr hours from  pm   pm est to learn about the exciting employment opportunities we have at mirror group as well as general best practices for job seekers if you cant make it tomorrow feel free to register for future dates see the link below to register
","['good', 'afternoon', 'hope', 'see', 'tomorrow', 'open', 'hr', 'hours', 'pm', 'pm', 'est', 'learn', 'exciting', 'employment', 'opportunities', 'mirror', 'group', 'well', 'general', 'best', 'practices', 'job', 'seekers', 'cant', 'make', 'tomorrow', 'feel', 'free', 'register', 'future', 'dates', 'see', 'link', 'register', 'good', 'afternoon', 'hope', 'see', 'tomorrow', 'open', 'hr', 'hours', 'pm', 'pm', 'est', 'learn', 'exciting', 'employment', 'opportunities', 'mirror', 'group', 'well', 'general', 'best', 'practices', 'job', 'seekers', 'cant', 'make', 'tomorrow', 'feel', 'free', 'register', 'future', 'dates', 'see', 'link', 'register']",68,13,2.6390573296152584,2.5649493574615367
137,Mirror Group LLC,"
 Good Afternoon! We hope to see some of you tomorrow during our Open HR Hours. Please join us from 1:00 pm - 2:00 pm EST to learn about the exciting employment opportunities we have at Mirror Group as well as general best practices for job seekers. If you can't make it tomorrow, you are welcome to register for future dates. See the link below to register!https://lnkd.in/eeyeqC3P
",0,11,1,0,0,0,5.444444444444445,"
 good afternoon we hope to see some of you tomorrow during our open hr hours please join us from  pm   pm est to learn about the exciting employment opportunities we have at mirror group as well as general best practices for job seekers if you cant make it tomorrow you are welcome to register for future dates see the link below to register
","['good', 'afternoon', 'hope', 'see', 'tomorrow', 'open', 'hr', 'hours', 'please', 'join', 'us', 'pm', 'pm', 'est', 'learn', 'exciting', 'employment', 'opportunities', 'mirror', 'group', 'well', 'general', 'best', 'practices', 'job', 'seekers', 'cant', 'make', 'tomorrow', 'welcome', 'register', 'future', 'dates', 'see', 'link', 'register', 'good', 'afternoon', 'hope', 'see', 'tomorrow', 'open', 'hr', 'hours', 'please', 'join', 'us', 'pm', 'pm', 'est', 'learn', 'exciting', 'employment', 'opportunities', 'mirror', 'group', 'well', 'general', 'best', 'practices', 'job', 'seekers', 'cant', 'make', 'tomorrow', 'welcome', 'register', 'future', 'dates', 'see', 'link', 'register']",72,12,2.5649493574615367,2.4849066497880004
138,Mirror Group LLC,"
 The Northeastern University Public Evaluation Lab (NU-PEL) and the Greater Boston Evaluation Network (GEBN) will be co-hosting a virtual event to continue the Culturally Responsive Evaluation (CRE) series on Thursday, March 31st from 10:00 am to 11:30 am EST. As our world calls for evaluation that is multiculturally valid, honors the multiple truths from a range of communities, and is in service of equitable change, many evaluators are seeking to bridge theory to practice in their work. Our Founder + Principal, Dr. Mindelyn Anderson, will be leading another 90-minute interactive learning session that will provide a reflective and action-oriented environment, where participants will be able to draft and practice creating tools for CRE. This is an open event. To register for the event, please visit:https://lnkd.in/ecGPYxTU
",0,58,3,0,0,0,7.47887323943662,"
 thenortheastern university public evaluation lab nupelandthegreater boston evaluation network gebnwill be cohosting a virtual event to continue the culturally responsive evaluation cre series onthursday march st from  am to  am est as our world calls for evaluation that is multiculturally valid honors the multiple truths from a range of communities and is in service of equitable change many evaluators are seeking to bridge theory to practice in their workour founder  principal dr mindelyn anderson will be leading another minute interactive learning session that will provide a reflective and actionoriented environment where participants will be able to draft and practice creating tools for crethis is an open event to register for the event please visit
","['thenortheastern', 'university', 'public', 'evaluation', 'lab', 'nupelandthegreater', 'boston', 'evaluation', 'network', 'gebnwill', 'cohosting', 'virtual', 'event', 'continue', 'culturally', 'responsive', 'evaluation', 'cre', 'series', 'onthursday', 'march', 'st', 'est', 'world', 'calls', 'evaluation', 'multiculturally', 'valid', 'honors', 'multiple', 'truths', 'range', 'communities', 'service', 'equitable', 'change', 'many', 'evaluators', 'seeking', 'bridge', 'theory', 'practice', 'workour', 'founder', 'principal', 'dr', 'mindelyn', 'anderson', 'leading', 'another', 'minute', 'interactive', 'learning', 'session', 'provide', 'reflective', 'actionoriented', 'environment', 'participants', 'able', 'draft', 'practice', 'creating', 'tools', 'crethis', 'open', 'event', 'register', 'event', 'please', 'visit', 'thenortheastern', 'university', 'public', 'evaluation', 'lab', 'nupelandthegreater', 'boston', 'evaluation', 'network', 'gebnwill', 'cohosting', 'virtual', 'event', 'continue', 'culturally', 'responsive', 'evaluation', 'cre', 'series', 'onthursday', 'march', 'st', 'est', 'world', 'calls', 'evaluation', 'multiculturally', 'valid', 'honors', 'multiple', 'truths', 'range', 'communities', 'service', 'equitable', 'change', 'many', 'evaluators', 'seeking', 'bridge', 'theory', 'practice', 'workour', 'founder', 'principal', 'dr', 'mindelyn', 'anderson', 'leading', 'another', 'minute', 'interactive', 'learning', 'session', 'provide', 'reflective', 'actionoriented', 'environment', 'participants', 'able', 'draft', 'practice', 'creating', 'tools', 'crethis', 'open', 'event', 'register', 'event', 'please', 'visit']",142,61,4.127134385045092,4.110873864173311
139,Mirror Group LLC,"
 It's #TeaTime again.  Today our Founder + Principal Mindelyn Anderson will be in conversation with EduDream's Michelle Oliva. Both of our organizations are #hiring and we will share the why and how behind this growth.  Come snd chat.
","['TeaTime', 'hiring']",12,0,2,0,0,7.0,"
 its  again  today our founder  principal mindelyn anderson will be in conversation with edudreams michelle oliva both of our organizations are  and we will share the why and how behind this growth  come snd chat
","['today', 'founder', 'principal', 'mindelyn', 'anderson', 'conversation', 'edudreams', 'michelle', 'oliva', 'organizations', 'share', 'behind', 'growth', 'come', 'snd', 'chat', 'today', 'founder', 'principal', 'mindelyn', 'anderson', 'conversation', 'edudreams', 'michelle', 'oliva', 'organizations', 'share', 'behind', 'growth', 'come', 'snd', 'chat']",32,12,2.5649493574615367,2.4849066497880004
140,Mirror Group LLC,"
 It is the first Wednesday of the month and I am looking forward to Mirror Group LLC #TeaTime today at 1pm ET.  I am grateful that Michelle Oliva of EduDream will join me in conversation about our joys and journeys in growing our organizations.  Are you free this afternoon (or morning depending on your coast)?  Come chat with us!
",['TeaTime'],6,0,1,1,0,6.103448275862069,"
 it is the first wednesday of the month and i am looking forward to mirror group llc  today at pm et  i am grateful that michelle oliva of edudream will join me in conversation about our joys and journeys in growing our organizations  are you free this afternoon or morning depending on your coast  come chat with us
","['first', 'wednesday', 'month', 'looking', 'forward', 'mirror', 'group', 'llc', 'today', 'pm', 'et', 'grateful', 'michelle', 'oliva', 'edudream', 'join', 'conversation', 'joys', 'journeys', 'growing', 'organizations', 'free', 'afternoon', 'morning', 'depending', 'coast', 'come', 'chat', 'us', 'first', 'wednesday', 'month', 'looking', 'forward', 'mirror', 'group', 'llc', 'today', 'pm', 'et', 'grateful', 'michelle', 'oliva', 'edudream', 'join', 'conversation', 'joys', 'journeys', 'growing', 'organizations', 'free', 'afternoon', 'morning', 'depending', 'coast', 'come', 'chat', 'us']",58,6,1.9459101490553132,1.791759469228055
141,Mirror Group LLC,"
 Good Afternoon! We hope to see some of you tomorrow during our Open HR Hours. Pop in from 1:00 pm - 2:00 pm EST to learn about the exciting employment opportunities we have at Mirror Group as well as general best practices for job seekers. If you can't make it tomorrow, feel free to register for future dates. See the link below to register!https://lnkd.in/gvnDXSzb
",0,9,0,0,0,0,5.371428571428571,"
 good afternoon we hope to see some of you tomorrow during our open hr hours pop in from  pm   pm est to learn about the exciting employment opportunities we have at mirror group as well as general best practices for job seekers if you cant make it tomorrow feel free to register for future dates see the link below to register
","['good', 'afternoon', 'hope', 'see', 'tomorrow', 'open', 'hr', 'hours', 'pop', 'pm', 'pm', 'est', 'learn', 'exciting', 'employment', 'opportunities', 'mirror', 'group', 'well', 'general', 'best', 'practices', 'job', 'seekers', 'cant', 'make', 'tomorrow', 'feel', 'free', 'register', 'future', 'dates', 'see', 'link', 'register', 'good', 'afternoon', 'hope', 'see', 'tomorrow', 'open', 'hr', 'hours', 'pop', 'pm', 'pm', 'est', 'learn', 'exciting', 'employment', 'opportunities', 'mirror', 'group', 'well', 'general', 'best', 'practices', 'job', 'seekers', 'cant', 'make', 'tomorrow', 'feel', 'free', 'register', 'future', 'dates', 'see', 'link', 'register']",70,9,2.302585092994046,2.1972245773362196
